No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
590260,02050805,,,7.75,,,,,,9.25,8.4,,2.0
590261,02050806,,,4.5,4.17,,,,4.5,4.25,4.8,3.75,2.0
590262,02050807,,,6.0,5.83,,,,6.25,5.5,6.2,6.0,2.0
590263,02050808,,,3.75,,,,,,4.5,4.2,,2.0
590264,02050809,,,5.75,4.08,,,,,4.25,6.8,2.25,2.0
590265,02050810,,,6.0,5.5,,,,7.0,5.25,6.6,5.25,2.0
590266,02050811,,,5.0,5.33,,,,6.25,5.0,6.4,6.0,2.0
590267,02050812,,,5.5,5.58,,,,6.0,4.0,7.2,7.25,2.0
590268,02050813,,,7.5,6.92,,,,,5.75,7.6,7.5,2.0
590269,02050815,,,5.75,4.75,,,,5.25,3.25,6.0,5.25,2.0
590270,02050816,,,,,,,,6.25,,,,2.0
590271,02050817,,,,,,,,,,8.2,7.5,2.0
590272,02050818,,,9.75,7.08,,,,,2.5,9.6,9.0,2.0
590273,02050819,,,6.0,5.08,,,,6.5,4.5,5.8,4.75,2.0
590274,02050820,,,4.5,4.42,,,,5.75,4.25,7.2,4.5,2.0
590275,02050821,,,5.75,5.25,,,,6.25,4.75,6.2,5.25,2.0
590276,02050822,,,5.75,,,,,,7.0,8.6,,2.0
590277,02050823,,,8.25,,,,,,8.0,9.2,,2.0
590278,02050824,,,8.25,,,,,,9.25,8.0,,2.0
590279,02050825,7.5,8.75,,,7.5,6.25,4.4,6.75,,7.8,,2.0
590280,02050826,7.0,8.0,,,7.08,6.25,9.0,6.0,,7.6,,2.0
590281,02050827,5.5,6.75,,,5.58,4.5,7.2,6.5,,7.6,,2.0
590282,02050828,7.25,8.5,,,7.42,6.5,5.4,7.25,,7.4,,2.0
590283,02050829,,,8.25,6.0,,,,6.5,1.75,8.4,8.0,2.0
590284,02050830,8.0,8.25,,,7.5,6.25,7.2,7.0,,9.0,,2.0
590285,02050831,6.25,8.25,,,6.33,4.5,6.2,6.25,,6.4,,2.0
590286,02050832,6.25,7.75,,,6.5,5.5,5.0,6.5,,8.4,,2.0
590287,02050833,6.75,7.5,,,6.75,6.0,7.4,7.5,,8.2,,2.0
590288,02050834,6.75,9.0,,,6.67,4.25,5.8,6.5,,7.6,,2.0
590289,02050835,7.75,8.0,,,7.08,5.5,3.8,6.75,,6.4,,2.0
590290,02050836,8.25,9.25,,,7.83,6.0,5.8,8.25,,7.8,,2.0
590291,02050837,8.5,9.5,,,8.67,8.0,7.6,7.75,,7.2,,2.0
590292,02050838,7.75,8.25,,,7.25,5.75,5.2,7.25,,8.0,,2.0
590293,02050839,,,6.25,6.0,,,9.2,7.25,5.25,8.8,6.5,2.0
590294,02050840,,,8.25,7.75,,,8.8,7.5,6.75,9.4,8.25,2.0
590295,02050841,7.5,8.25,,,7.67,7.25,9.2,7.75,,8.2,,2.0
590296,02050842,6.0,7.25,,,6.33,5.75,5.0,7.25,,6.6,,2.0
590297,02050843,,,,,,,,7.25,,8.0,,2.0
590298,02050844,7.0,7.75,,,6.83,5.75,6.8,7.25,,7.0,,2.0
590299,02050845,7.0,8.75,,,7.08,5.5,6.0,8.0,,8.4,,2.0
590300,02050846,9.25,8.0,,,8.67,8.75,6.0,7.25,,6.0,,2.0
590301,02050847,6.5,8.25,,,6.75,5.5,6.6,7.25,,7.8,,2.0
590302,02050848,6.75,8.75,,,6.25,3.25,3.8,7.75,,7.6,,2.0
590303,02050849,5.0,7.0,,,5.58,4.75,3.4,6.75,,5.8,,2.0
590304,02050850,5.75,9.25,,,7.5,7.5,8.8,8.0,,8.0,,2.0
590305,02050851,7.5,8.5,,,8.0,8.0,7.6,6.75,,8.4,,2.0
590306,02050852,,,6.75,,,,,,6.0,7.2,,2.0
590307,02050853,,,8.25,7.75,,,,,7.0,8.8,8.0,2.0
590308,02050854,7.0,8.0,,,6.42,4.25,5.4,6.5,,6.4,,2.0
590309,02050855,7.0,8.5,,,6.83,5.0,7.6,7.25,,7.6,,2.0
590310,02050856,7.5,8.5,,,7.08,5.25,7.0,7.25,,7.0,,2.0
590311,02050857,5.5,,,,,3.25,,6.0,,4.0,,2.0
590312,02050858,7.5,9.25,,,8.17,7.75,5.8,7.75,,7.0,,2.0
590313,02050859,6.5,,,,,3.5,,6.5,,5.8,,2.0
590314,02050860,7.75,8.75,,,8.5,9.0,6.4,7.75,,6.6,,2.0
590315,02050861,,,7.75,7.67,,,,4.5,7.0,8.2,8.25,2.0
590316,02050862,6.25,,,,,7.25,,7.0,,5.6,,2.0
590317,02050863,8.5,8.75,,,8.17,7.25,6.0,6.5,,8.4,,2.0
590318,02050864,,,,,,5.75,,6.0,,7.4,,2.0
590319,02050865,,,,,,6.25,,7.25,,7.2,,2.0
590320,02050866,,,,,,8.0,,7.0,,7.4,,2.0
590321,02050867,,,,,,,3.4,,,5.2,2.75,2.0
590322,02050868,5.25,,,,,4.0,,5.75,,3.8,,2.0
590323,02050869,,,5.5,,,,,,,7.6,6.0,2.0
590324,02050870,,,,,,,6.6,6.75,,7.4,,2.0
590325,02050871,7.75,8.5,,,7.75,7.0,5.6,6.25,,7.0,,2.0
590326,02050872,,,,,,3.75,,5.0,,2.8,,2.0
590327,02050873,,,,,,4.75,,5.5,,5.6,,2.0
590328,02050874,5.75,5.75,,,4.67,2.5,6.2,5.75,,6.8,,2.0
590329,02050875,8.0,8.25,,,7.75,7.0,7.2,6.0,,7.0,,2.0
590330,02050876,,,,,,4.75,,7.0,,4.8,,2.0
590331,02050877,7.0,9.5,,,7.5,6.0,6.2,8.0,,8.2,,2.0
590332,02050878,,,,,,,2.8,,,4.4,2.0,2.0
590333,02050879,,,,,,,4.8,,,3.6,2.75,2.0
590334,02050880,,,,,,,5.4,,,8.0,8.0,2.0
590335,02050881,,,,,,,5.0,,,7.0,7.25,2.0
590336,02050882,,,,,,,6.8,,,6.8,6.75,2.0
590337,02050883,,,,,,8.0,,6.75,,7.0,,2.0
590338,02050884,,,,,,4.0,,5.0,,5.2,,2.0
590339,02050885,,,,,,,5.6,,,6.2,6.5,2.0
590340,02050886,,,,,,5.0,,6.25,,3.0,,2.0
590341,02050887,9.25,8.5,,,8.08,6.5,6.4,7.75,,8.6,,2.0
590342,02050888,7.75,8.0,,,7.08,5.5,9.4,7.75,,8.4,,2.0
590343,02050889,7.25,,,,,5.5,,6.75,,6.8,,2.0
590344,02050890,,,,,,7.5,,6.75,,7.2,,2.0
590345,02050891,,,,,,7.5,,6.75,,7.6,,2.0
590346,02050892,,,,,,8.0,,5.5,,8.0,,2.0
590347,02050893,,,,,,4.5,,6.0,,3.6,,2.0
590348,02050894,,,8.25,,,,,,,7.6,6.75,2.0
590349,02050895,6.25,,,,,3.25,,4.75,,4.8,,2.0
590350,02050896,7.25,8.5,,,7.25,6.0,5.8,6.0,,6.4,,2.0
590351,02050897,,,,,,5.5,,6.0,,4.6,,2.0
590352,02050898,,,,,,,9.2,,,9.0,9.0,2.0
590353,02050900,,,4.25,,,,,,,6.4,4.5,2.0
590354,02050901,,,,,,5.75,,5.75,,6.6,,2.0
590355,02050902,,,3.25,,,,,,,3.0,2.5,2.0
590356,02050903,,,4.5,,,,,,,6.2,6.5,2.0
590357,02050904,,,,,,8.0,,6.5,,7.6,,2.0
590358,02050905,,,7.75,6.17,,,,,7.5,8.8,3.25,2.0
590359,02050906,,,,,,5.0,,5.5,,2.4,,2.0
590360,02050907,,,,,,9.5,,6.75,,8.8,,2.0
590361,02050908,,,,,,2.5,,3.5,,1.8,,2.0
590362,02050909,6.25,8.0,,,6.5,5.25,7.8,6.75,,7.0,,2.0
590363,02050910,7.0,,,,,6.0,,7.0,,6.6,,2.0
590364,02050911,,,7.5,6.75,,,,7.5,7.25,8.2,5.5,2.0
590365,02050912,,,,,,3.0,,5.25,,3.6,,2.0
590366,02050913,7.75,8.75,,,7.58,6.25,8.2,7.0,,8.0,,2.0
590367,02050914,7.5,8.75,,,7.33,5.75,8.4,6.5,,6.8,,2.0
590368,02050915,7.75,,,,,7.5,,5.5,,7.8,,2.0
590369,02050916,5.75,,,,,5.75,,6.75,,5.8,,2.0
590370,02050917,,,,,,3.75,,6.0,,7.2,,2.0
590371,02050918,,,,,,,2.2,,,3.4,2.0,2.0
590372,02050919,,,4.0,,,,,,,4.6,3.25,2.0
590373,02050920,,,,,,,4.0,,,6.6,5.25,2.0
590374,02050921,5.75,8.5,,,7.0,6.75,7.6,8.0,,8.4,,2.0
590375,02050922,,,,,,3.75,,4.5,,4.8,,2.0
590376,02050923,,,,,,5.5,,3.75,,7.2,,2.0
590377,02050924,,,,,,8.25,,6.75,,8.8,,2.0
590378,02050925,,,,,,9.0,,7.0,,8.8,,2.0
590379,02050926,6.75,8.5,,,6.17,3.25,6.2,7.0,,7.2,,2.0
590380,02050927,,,,,,,6.0,,,6.8,4.75,2.0
590381,02050928,,,,,,,2.8,,,3.4,3.0,2.0
590382,02050929,,,3.0,,,,,,,2.8,1.75,2.0
590383,02050930,,,,,,8.0,,7.0,,7.4,,2.0
590384,02050931,7.25,7.25,,,7.42,7.75,7.8,6.75,,7.4,,2.0
590385,02050932,7.5,8.5,,,7.25,5.75,7.4,7.0,,7.6,,2.0
590386,02050933,7.5,,,,,6.25,,4.5,,6.4,,2.0
590387,02050934,6.25,,,,,4.25,,5.0,,3.4,,2.0
590388,02050935,5.75,,,,,4.0,,5.25,,3.6,,2.0
590389,02050936,,,,,,,5.2,,,3.2,3.0,2.0
590390,02050937,,,,,,,5.4,,,6.2,5.5,2.0
590391,02050938,,,,,,,6.4,,,3.4,2.0,2.0
590392,02050939,,,,,,,4.4,3.25,,3.6,,2.0
590393,02050940,,,,,,5.25,,6.0,,5.6,,2.0
590394,02050941,,,3.5,,,,,,,1.8,4.0,2.0
590395,02050942,,,7.75,6.83,,,9.8,6.5,5.75,7.8,7.0,2.0
590396,02050943,,,6.25,5.58,,,9.2,6.5,3.75,7.0,6.75,2.0
590397,02050944,,,5.0,,,,,,,7.6,4.5,2.0
590398,02050945,,,7.25,6.42,,,8.6,7.0,5.25,7.8,6.75,2.0
590399,02050946,,,,,,,4.2,,,6.4,7.75,2.0
590400,02050947,,,7.75,7.5,,,5.6,7.25,6.25,8.8,8.5,2.0
590401,02050948,,,,,,,3.6,,,3.0,2.5,2.0
590402,02050949,,,7.5,6.17,,,5.6,7.25,5.25,6.8,5.75,2.0
590403,02050950,7.0,9.0,,,7.33,6.0,5.6,6.75,,7.4,,2.0
590404,02050951,,,,,,4.75,,4.75,,4.8,,2.0
590405,02050952,,,,,,,6.0,6.0,,7.0,,2.0
590406,02050953,,,5.25,6.25,,,7.0,5.75,6.25,8.2,7.25,2.0
590407,02050954,,,8.75,7.83,,,7.0,7.25,7.25,8.8,7.5,2.0
590408,02050955,,,7.5,7.33,,,8.2,7.0,6.0,8.6,8.5,2.0
590409,02050956,,,,,,6.0,,6.75,,4.0,,2.0
590410,02050957,6.0,8.25,,,6.17,4.25,3.6,7.0,,7.2,,2.0
590411,02050958,,,7.0,6.58,,,7.8,7.5,4.5,9.0,8.25,2.0
590412,02050960,,,6.5,6.25,,,7.8,6.25,6.0,7.4,6.25,2.0
590413,02050961,,,,,,9.0,,6.5,,8.0,,2.0
590414,02050962,,,6.25,6.08,,,7.6,6.75,5.0,9.2,7.0,2.0
590415,02050963,,,5.5,5.92,,,7.2,6.75,6.25,7.4,6.0,2.0
590416,02050964,,,,,,,6.6,5.0,,4.2,,2.0
590417,02050965,,,7.25,6.92,,,6.8,5.75,7.0,8.8,6.5,2.0
590418,02050966,,,6.25,7.08,,,8.2,7.0,6.25,8.0,8.75,2.0
590419,02050967,,,,,,5.5,,5.5,,4.0,,2.0
590420,02050968,,,,,,4.75,,7.0,,6.2,,2.0
590421,02050969,,,6.5,,,,,,,5.2,4.25,2.0
590422,02050970,6.0,,,,,5.25,,6.25,,4.0,,2.0
590423,02050971,5.5,6.75,,,5.58,4.5,5.8,6.0,,6.0,,2.0
590424,02050972,,,6.25,6.25,,,7.8,7.0,5.5,7.4,7.0,2.0
590425,02050973,7.75,9.25,,,7.42,5.25,5.4,6.5,,7.8,,2.0
590426,02050974,,,5.75,5.42,,,7.4,6.25,5.25,7.2,5.25,2.0
590427,02050975,,,,,,7.5,,6.25,,5.8,,2.0
590428,02050976,,,7.75,7.83,,,8.2,7.5,6.75,9.0,9.0,2.0
590429,02050977,,,2.25,,,,,,,2.8,2.75,2.0
590430,02050979,,,5.25,5.42,,,6.6,6.0,4.75,7.6,6.25,2.0
590431,02050980,,,5.5,5.92,,,,7.25,5.5,6.4,6.75,2.0
590432,02050981,,,5.75,5.75,,,8.0,6.75,4.75,7.4,6.75,2.0
590433,02050982,4.75,,,,,4.0,,5.5,,4.6,,2.0
590434,02050983,5.0,7.75,,,5.83,4.75,3.8,6.0,,5.8,,2.0
590435,02050986,,,,,,7.5,,6.0,,7.4,,2.0
590436,02050987,,,7.75,6.5,,,6.4,6.75,5.25,7.6,6.5,2.0
590437,02050988,,,,,,,5.8,5.25,,6.4,,2.0
590438,02050989,,,7.25,7.17,,,6.6,7.0,6.75,8.0,7.5,2.0
590439,02050990,8.5,9.25,,,8.33,7.25,7.0,6.5,,8.0,,2.0
590440,02050991,,,4.75,,,,,,,7.4,5.25,2.0
590441,02050992,,,,,,,4.2,,,5.2,2.0,2.0
590442,02050993,7.5,9.0,,,6.92,4.25,7.6,7.0,,8.0,,2.0
590443,02050994,,,6.0,6.75,,,9.2,7.0,5.25,9.0,9.0,2.0
590444,02050995,,,6.25,5.17,,,,5.5,4.75,6.0,4.5,2.0
590445,02050996,,,8.0,6.33,,,5.2,7.0,6.25,7.4,4.75,2.0
590446,02050997,,,5.75,5.33,,,5.6,7.0,5.5,7.0,4.75,2.0
590447,02050998,,,7.0,6.42,,,7.2,6.5,5.5,7.2,6.75,2.0
590448,02050999,,,7.0,6.67,,,7.0,6.5,5.0,7.8,8.0,2.0
590449,02051000,5.75,7.25,,,6.33,6.0,6.8,7.0,,7.6,,2.0
590450,02051001,,,,,,7.0,,6.5,,5.2,,2.0
590451,02051002,,,5.0,5.5,,,3.6,6.0,4.5,7.0,7.0,2.0
590452,02051003,7.0,5.75,,,5.58,4.0,7.0,6.0,,6.6,,2.0
590453,02051004,5.25,5.0,,,4.25,2.5,3.4,5.5,,4.4,,2.0
590454,02051005,,,6.25,7.0,,,9.0,6.5,6.75,8.6,8.0,2.0
590455,02051007,,,7.0,6.25,,,6.6,6.0,5.5,5.6,6.25,2.0
590456,02051008,,,7.5,7.33,,,4.6,7.25,6.5,9.4,8.0,2.0
590457,02051009,,,,,,,7.2,7.25,,7.4,,2.0
590458,02051010,4.75,6.25,,,5.25,4.75,3.2,6.0,,4.4,,2.0
590459,02051011,,,8.25,,,,,,,9.2,7.0,2.0
590460,02051012,,,,,,9.25,,6.75,,7.8,,2.0
590461,02051013,,,4.0,5.08,,,4.4,7.5,4.25,7.6,7.0,2.0
590462,02051014,,,,,,5.75,,6.0,,4.4,,2.0
590463,02051015,,,6.0,5.75,,,9.0,6.0,5.75,8.2,5.5,2.0
590464,02051016,,,7.75,7.33,,,8.0,6.5,6.5,7.8,7.75,2.0
590465,02051017,6.25,,,,,5.5,,5.5,,4.6,,2.0
590466,02051018,6.5,8.75,,,6.92,5.5,6.6,7.75,,6.6,,2.0
590467,02051019,,,,,,2.75,,6.5,,2.6,,2.0
590468,02051020,,,5.5,6.58,,,6.6,6.0,6.75,8.0,7.5,2.0
590469,02051021,,,7.5,7.5,,,8.2,6.75,6.5,8.0,8.5,2.0
590470,02051022,,,8.5,8.08,,,7.4,5.5,7.5,9.0,8.25,2.0
590471,02051023,,,2.75,4.58,,,6.0,6.75,4.0,7.2,7.0,2.0
590472,02051024,,,4.75,6.0,,,7.6,6.75,5.75,8.0,7.5,2.0
590473,02051025,,,7.5,6.83,,,8.8,8.0,6.0,7.4,7.0,2.0
590474,02051026,,,,,,,5.0,,,7.4,5.5,2.0
590475,02051027,,,4.75,5.0,,,5.0,5.75,5.0,7.6,5.25,2.0
590476,02051028,,,7.5,6.92,,,5.2,6.0,6.0,7.6,7.25,2.0
590477,02051029,,,6.75,7.33,,,8.6,7.5,6.5,8.8,8.75,2.0
590478,02051030,,,,,,5.5,,3.5,,4.2,,2.0
590479,02051031,,,,,,9.5,,6.75,,8.2,,2.0
590480,02051032,,,7.25,5.83,,,4.8,4.75,3.25,8.0,7.0,2.0
590481,02051033,,,7.75,7.08,,,5.4,6.0,5.75,8.0,7.75,2.0
590482,02051034,7.5,8.75,,,7.42,6.0,7.0,8.0,,9.2,,2.0
590483,02051035,8.75,9.25,,,8.92,8.75,7.4,8.5,,6.8,,2.0
590484,02051036,7.25,7.0,,,6.42,5.0,6.4,6.0,,6.6,,2.0
590485,02051037,6.5,8.75,,,7.0,5.75,9.2,7.25,,8.2,,2.0
590486,02051038,7.5,9.5,,,7.75,6.25,6.0,7.25,,8.6,,2.0
590487,02051039,,,7.5,7.08,,,6.2,7.5,7.75,8.4,6.0,2.0
590488,02051040,,,8.0,7.75,,,5.6,7.25,8.75,8.4,6.5,2.0
590489,02051041,6.5,8.5,,,5.92,2.75,3.4,6.75,,6.2,,2.0
590490,02051042,,,9.5,8.0,,,5.6,7.25,6.5,8.4,8.0,2.0
590491,02051043,,,6.25,6.67,,,8.6,8.0,6.5,8.2,7.25,2.0
590492,02051044,7.5,8.75,,,7.58,6.5,6.8,7.0,,9.0,,2.0
590493,02051045,8.0,8.5,,,8.17,8.0,6.2,6.25,,7.8,,2.0
590494,02051046,,,5.25,6.08,,,6.4,7.5,6.0,7.4,7.0,2.0
590495,02051047,6.5,8.0,,,6.67,5.5,4.0,7.25,,7.0,,2.0
590496,02051048,,,3.25,,,,,,,2.8,1.5,2.0
590497,02051049,7.5,,,,,8.0,,6.75,,6.2,,2.0
590498,02051050,,,,,,5.75,,4.0,,7.2,,2.0
590499,02051051,,,8.5,6.92,,,6.6,5.0,7.0,7.6,5.25,2.0
590500,02051052,,,,,,5.0,,5.5,,5.8,,2.0
590501,02051053,,,6.75,6.92,,,7.2,7.0,6.0,8.6,8.0,2.0
590502,02051054,,,,,,2.5,,4.5,,3.2,,2.0
590503,02051055,,,,,,5.25,,5.5,,6.8,,2.0
590504,02051056,,,,,,3.75,,5.75,,3.6,,2.0
590505,02051057,8.0,8.25,,,8.17,8.25,6.2,6.5,,5.8,,2.0
590506,02051058,,,,,,,5.6,6.75,,8.0,,2.0
590507,02051059,,,,,,8.75,,6.75,,6.6,,2.0
590508,02051060,,,7.25,6.67,,,9.0,7.75,5.25,8.4,7.5,2.0
590509,02051061,,,7.25,7.42,,,7.6,7.0,7.5,7.4,7.5,2.0
590510,02051062,,,7.5,6.58,,,8.0,7.75,6.25,7.6,6.0,2.0
590511,02051063,,,8.0,6.5,,,,5.5,6.75,9.4,4.75,2.0
590512,02051064,,,,,,,5.8,,,8.6,7.75,2.0
590513,02051065,,,,,,9.75,,7.25,,9.0,,2.0
590514,02051066,,,5.25,6.08,,,7.4,7.5,4.75,8.2,8.25,2.0
590515,02051067,,,4.5,5.17,,,3.4,6.5,4.25,5.2,6.75,2.0
590516,02051068,8.5,9.0,,,8.5,8.0,7.4,7.75,,8.2,,2.0
590517,02051069,6.0,7.5,,,5.75,3.75,3.8,6.5,,5.4,,2.0
590518,02051070,,,6.5,6.33,,,8.4,8.25,4.75,8.2,7.75,2.0
590519,02051071,,,8.75,7.0,,,6.0,7.75,4.5,8.8,7.75,2.0
590520,02051073,,,8.5,,,,8.2,,7.5,8.8,,2.0
590521,02051074,,,,,,,5.0,,,3.2,3.5,2.0
590522,02051075,,,6.5,6.58,,,6.8,7.25,5.5,7.2,7.75,2.0
590523,02051076,,,5.75,6.33,,,8.2,6.5,5.25,8.8,8.0,2.0
590524,02051077,,,,,,5.75,,4.5,,6.6,,2.0
590525,02051078,7.5,8.25,,,7.83,7.75,9.4,8.0,,7.8,,2.0
590526,02051079,,,6.25,5.83,,,4.0,5.75,5.0,8.2,6.25,2.0
590527,02051080,5.5,7.5,,,5.92,4.75,6.2,6.5,,4.8,,2.0
590528,02051081,7.75,8.75,,,7.5,6.0,6.8,6.75,,7.8,,2.0
590529,02051082,,,8.5,7.92,,,7.8,7.25,7.5,8.6,7.75,2.0
590530,02051083,,,7.5,6.75,,,5.2,7.0,6.0,7.0,6.75,2.0
590531,02051084,,,2.75,,,,,,,2.2,1.5,2.0
590532,02051085,7.75,8.25,,,7.92,7.75,7.2,7.0,,7.8,,2.0
590533,02051086,,,6.75,6.92,,,7.6,7.0,7.0,8.0,7.0,2.0
590534,02051087,,,8.0,7.67,,,8.8,6.0,7.25,8.6,7.75,2.0
590535,02051088,,,7.75,7.42,,,8.8,7.75,6.75,8.6,7.75,2.0
590536,02051089,5.0,6.25,,,4.92,3.5,5.4,7.0,,7.0,,2.0
590537,02051090,,,5.75,5.75,,,7.4,7.5,4.5,8.4,7.0,2.0
590538,02051091,,,6.0,,,,,,,4.6,4.0,2.0
590539,02051092,,,7.25,6.67,,,7.2,5.25,7.75,7.6,5.0,2.0
590540,02051093,,,6.25,7.33,,,7.8,6.25,7.75,8.2,8.0,2.0
590541,02051094,7.25,,,,,4.5,,5.5,,4.0,,2.0
590542,02051095,,,8.0,7.25,,,9.6,8.0,5.75,8.2,8.0,2.0
590543,02051096,,,,,,,6.0,,,7.0,7.0,2.0
590544,02051097,,,,,,5.0,,6.25,,2.0,,2.0
590545,02051098,,,5.75,5.83,,,8.2,6.0,4.75,8.0,7.0,2.0
590546,02051099,,,5.75,6.83,,,8.2,6.0,7.0,8.0,7.75,2.0
590547,02051100,,,7.5,6.5,,,7.2,7.0,4.75,9.4,7.25,2.0
590548,02051101,,,7.25,6.5,,,6.8,6.5,5.5,7.2,6.75,2.0
590549,02051102,,,6.5,4.83,,,7.2,6.0,3.25,7.4,4.75,2.0
590550,02051103,,,8.5,7.92,,,6.6,7.0,8.25,9.2,7.0,2.0
590551,02051104,,,4.0,5.5,,,6.8,6.5,6.5,7.0,6.0,2.0
590552,02051105,6.5,8.25,,,6.42,4.5,5.8,7.0,,7.6,,2.0
590553,02051106,,,8.5,7.0,,,4.4,7.25,5.75,8.2,6.75,2.0
590554,02051107,6.25,7.75,,,6.0,4.0,6.2,6.75,,4.8,,2.0
590555,02051108,,,7.25,6.33,,,5.8,6.25,6.5,8.4,5.25,2.0
590556,02051109,7.0,7.5,,,6.25,4.25,7.0,8.25,,8.4,,2.0
590557,02051110,,,5.5,5.42,,,5.8,7.0,4.5,8.0,6.25,2.0
590558,02051111,6.75,8.5,,,7.17,6.25,7.6,7.5,,8.4,,2.0
590559,02051112,8.25,8.5,,,7.25,5.0,5.4,7.25,,8.4,,2.0
590560,02051113,,,5.5,6.08,,,4.4,4.75,6.0,8.4,6.75,2.0
590561,02051114,,,6.75,6.0,,,5.8,6.25,6.75,7.8,4.5,2.0
590562,02051115,7.5,8.5,,,7.25,5.75,6.8,7.25,,8.2,,2.0
590563,02051116,,,7.5,6.58,,,6.6,6.5,5.0,8.0,7.25,2.0
590564,02051117,6.75,8.5,,,6.83,5.25,7.0,7.25,,8.0,,2.0
590565,02051118,,,,,,4.75,,5.0,,6.8,,2.0
590566,02051119,,,7.5,6.67,,,7.6,7.25,6.25,7.6,6.25,2.0
590567,02051120,,,6.25,6.58,,,6.8,6.5,5.75,8.0,7.75,2.0
590568,02051121,,,8.0,6.0,,,7.2,5.0,5.0,8.2,5.0,2.0
590569,02051122,7.75,9.0,,,7.42,5.5,7.6,8.0,,6.8,,2.0
590570,02051123,,,4.0,5.08,,,5.0,6.0,4.75,8.2,6.5,2.0
590571,02051124,,,7.75,7.67,,,7.6,7.0,7.0,9.2,8.25,2.0
590572,02051125,,,8.5,7.5,,,6.2,8.0,6.25,8.6,7.75,2.0
590573,02051126,,,7.0,7.08,,,8.6,7.0,6.75,8.2,7.5,2.0
590574,02051127,,,,,,,7.2,,,8.8,7.25,2.0
590575,02051128,,,9.5,8.0,,,6.0,7.5,8.25,9.2,6.25,2.0
590576,02051129,,,5.5,5.33,,,4.4,6.5,3.75,7.8,6.75,2.0
590577,02051130,,,8.5,7.33,,,8.6,5.5,6.5,8.0,7.0,2.0
590578,02051131,,,,,,3.0,,6.25,,4.8,,2.0
590579,02051132,,,,,,,2.8,,,3.0,2.0,2.0
590580,02051133,,,5.5,5.67,,,,7.5,5.75,7.6,5.75,2.0
590581,02051134,,,7.0,6.83,,,8.6,6.5,6.5,8.6,7.0,2.0
590582,02051135,5.75,,,,,4.0,,5.25,,5.2,,2.0
590583,02051136,,,8.5,7.67,,,6.6,6.0,6.0,8.8,8.5,2.0
590584,02051137,,,,,,8.75,,7.0,,7.6,,2.0
590585,02051138,,,6.5,6.25,,,4.6,7.0,5.25,6.4,7.0,2.0
590586,02051139,,,4.0,4.83,,,,6.25,4.0,7.2,6.5,2.0
590587,02051140,,,7.0,6.67,,,7.2,7.0,6.25,8.2,6.75,2.0
590588,02051141,,,5.25,6.08,,,7.8,5.0,5.5,7.2,7.5,2.0
590589,02051142,,,2.5,,,,,,,4.8,2.5,2.0
590590,02051143,,,6.25,5.25,,,4.4,5.75,5.25,7.6,4.25,2.0
590591,02051144,,,6.75,6.58,,,7.4,6.5,5.75,8.2,7.25,2.0
590592,02051145,,,,,,5.0,,5.75,,4.0,,2.0
590593,02051146,,,5.5,5.67,,,5.0,6.5,5.0,7.4,6.5,2.0
590594,02051147,,,8.5,8.0,,,6.8,8.25,9.5,8.8,6.0,2.0
590595,02051148,,,,,,,9.0,8.5,,8.6,,2.0
590596,02051149,,,6.5,6.58,,,5.4,5.5,6.75,7.6,6.5,2.0
590597,02051150,,,,,,,8.8,,,9.2,8.25,2.0
590598,02051151,,,9.25,7.92,,,7.0,7.5,8.0,8.8,6.5,2.0
590599,02051152,7.0,,,,,5.5,,5.5,,5.2,,2.0
590600,02051153,,,8.75,6.92,,,6.8,6.75,4.5,9.0,7.5,2.0
590601,02051154,,,5.75,5.25,,,,5.5,4.25,5.8,5.75,2.0
590602,02051155,,,5.75,5.83,,,7.6,7.25,4.75,7.8,7.0,2.0
590603,02051156,,,7.25,6.67,,,4.4,6.25,5.75,7.6,7.0,2.0
590604,02051157,,,3.0,,,,,,,2.8,4.0,2.0
590605,02051158,,,,,,5.0,,6.75,,7.8,,2.0
590606,02051159,,,,,,,5.2,,,7.0,4.25,2.0
590607,02051160,,,,,,7.5,,6.75,,4.8,,2.0
590608,02051161,,,6.5,5.67,,,,4.0,6.0,6.8,4.5,2.0
590609,02051162,,,7.75,7.25,,,7.6,6.75,6.5,7.4,7.5,2.0
590610,02051163,6.25,7.0,,,6.25,5.5,7.0,8.0,,7.0,,2.0
590611,02051164,6.25,8.25,,,6.83,6.0,9.6,6.25,,7.2,,2.0
590612,02051165,,,,,,6.25,,5.0,,3.4,,2.0
590613,02051166,,,5.0,5.5,,,8.0,8.0,5.0,7.8,6.5,2.0
590614,02051167,7.0,,,,,3.75,,4.25,,4.6,,2.0
590615,02051168,,,,,,,5.4,,,7.6,7.0,2.0
590616,02051169,,,8.75,7.67,,,8.0,7.0,5.5,9.2,8.75,2.0
590617,02051170,7.5,8.0,,,7.17,6.0,8.6,6.5,,6.2,,2.0
590618,02051171,6.0,,,,,6.5,,5.0,,7.2,,2.0
590619,02051172,7.75,7.5,,,7.0,5.75,5.2,6.5,,5.6,,2.0
590620,02051173,,,9.0,6.42,,,8.4,6.25,4.25,9.4,6.0,2.0
590621,02051174,,,,,,3.5,,3.5,,3.2,,2.0
590622,02051175,,,,,,,2.2,,,3.0,2.25,2.0
590623,02051176,,,3.75,4.75,,,,5.25,5.75,5.2,4.75,2.0
