No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
274261,1001410,,,5.5,5.0,,,5.4,6.5,2.25,8.8,7.25,1.0
274262,1001411,6.75,7.0,,,6.67,6.25,7.0,7.0,,8.8,,1.0
274263,1001412,,,7.75,7.83,,,7.0,6.0,7.5,9.0,8.25,1.0
274264,1001413,,,7.0,5.0,,,7.4,6.25,3.75,8.0,4.25,1.0
274265,1001414,4.25,6.0,,,4.67,3.75,3.8,6.17,,3.2,,1.0
274266,1001415,,,8.5,7.5,,,6.2,6.25,6.0,8.6,8.0,1.0
274267,1001416,7.5,9.0,,,7.83,7.0,7.2,6.5,,8.2,,1.0
274268,1001417,6.75,9.75,,,7.0,4.5,7.2,8.0,,7.2,,1.0
274269,1001418,,,6.5,5.42,,,6.6,7.5,4.5,8.2,5.25,1.0
274270,1001419,7.75,8.75,,,7.67,6.5,7.2,8.0,,8.4,,1.0
274271,1001420,7.0,8.5,,,6.75,4.75,9.0,8.5,,8.4,,1.0
274272,1001421,,,8.75,7.58,,,5.4,7.25,5.75,8.6,8.25,1.0
274273,1001422,8.0,8.5,,,8.0,7.5,7.4,8.5,,8.8,,1.0
274274,1001423,,,9.25,8.5,,,8.6,7.5,8.75,8.8,7.5,1.0
274275,1001424,7.25,9.25,,,7.25,5.25,8.2,8.25,,7.0,,1.0
274276,1001425,,,7.5,7.17,,,9.4,6.75,5.5,9.2,8.5,1.0
274277,1001426,7.25,8.75,,,7.58,6.75,6.8,8.0,,8.6,,1.0
274278,1001427,6.25,7.25,,,6.5,6.0,8.2,8.0,,7.4,,1.0
274279,1001428,8.75,8.75,,,8.75,8.75,5.4,8.25,,5.2,,1.0
274280,1001429,6.25,7.5,,,6.58,6.0,6.4,8.0,,8.2,,1.0
274281,1001430,5.5,8.5,,,6.08,4.25,5.8,7.5,,7.2,,1.0
274282,1001431,6.5,8.25,,,6.83,5.75,8.6,8.5,,7.0,,1.0
274283,1001432,,,8.0,5.33,,,3.0,7.0,5.75,8.4,2.25,1.0
274284,1001433,9.5,9.0,,,9.0,8.5,5.4,8.5,,6.4,,1.0
274285,1001434,8.5,7.75,,,7.17,5.25,7.6,8.25,,5.0,,1.0
274286,1001435,,,5.5,5.33,,,3.4,6.5,3.5,8.2,7.0,1.0
274287,1001436,,,8.0,6.08,,,5.6,8.0,6.75,6.8,3.5,1.0
274288,1001437,,,4.0,5.25,,,8.4,9.0,4.75,8.8,7.0,1.0
274289,1001438,,,3.5,5.17,,,5.6,8.5,4.75,8.6,7.25,1.0
274290,1001439,7.0,8.75,,,7.42,6.5,8.6,8.25,,7.8,,1.0
274291,1001440,7.75,9.0,,,7.75,6.5,5.6,7.5,,6.2,,1.0
274292,1001441,4.75,5.5,,,4.5,3.25,2.8,6.25,,4.8,,1.0
274293,1001442,,,8.0,7.67,,,8.6,6.5,6.5,9.4,8.5,1.0
274294,1001443,6.5,7.0,,,7.0,7.5,7.6,6.0,,8.0,,1.0
274295,1001444,,,8.5,5.75,,,7.4,5.75,4.75,8.6,4.0,1.0
274296,1001445,6.0,8.75,,,6.67,5.25,8.8,7.5,,8.8,,1.0
274297,1001446,7.25,9.25,,,8.33,8.5,7.8,7.0,,7.6,,1.0
274298,1001447,,,4.0,5.67,,,6.6,6.5,4.75,8.8,8.25,1.0
274299,1001448,,,4.5,5.75,,,8.2,7.0,6.75,8.0,6.0,1.0
274300,1001449,,,7.25,6.33,,,6.6,5.0,3.25,7.8,8.5,1.0
274301,1001450,7.0,8.25,,,6.92,5.5,6.2,6.0,,3.0,,1.0
274302,1001451,,,4.75,5.0,,,8.4,8.0,4.25,8.8,6.0,1.0
274303,1001452,7.5,9.5,,,8.08,7.25,8.6,8.75,,8.8,,1.0
274304,1001453,,,4.0,5.67,,,8.2,7.5,5.0,8.8,8.0,1.0
274305,1001454,7.0,8.5,,,6.67,4.5,4.6,6.75,,7.6,,1.0
274306,1001455,6.75,9.0,,,7.33,6.25,8.8,7.75,,9.0,,1.0
274307,1001456,,,8.0,6.67,,,7.4,6.5,7.75,7.6,4.25,1.0
274308,1001457,,,8.75,7.75,,,4.2,5.5,6.0,9.4,8.5,1.0
274309,1001458,7.5,8.75,,,7.58,6.5,8.4,8.25,,8.6,,1.0
274310,1001459,7.0,9.0,,,8.0,8.0,9.4,7.5,,9.2,,1.0
274311,1001460,6.5,9.0,,,6.75,4.75,9.0,7.25,,9.2,,1.0
274312,1001461,6.25,7.5,,,6.08,4.5,3.4,5.5,,5.8,,1.0
274313,1001462,,,6.75,6.42,,,2.6,5.0,6.0,7.8,6.5,1.0
274314,1001463,6.75,8.0,,,6.0,3.25,7.0,6.75,,9.0,,1.0
274315,1001464,,,6.75,6.92,,,8.4,5.75,6.0,9.0,8.0,1.0
274316,1001465,5.5,8.0,,,6.75,6.75,8.4,7.0,,8.2,,1.0
274317,1001466,8.0,9.5,,,8.5,8.0,8.8,8.0,,8.0,,1.0
274318,1001467,6.5,9.0,,,6.75,4.75,7.6,8.0,,9.0,,1.0
274319,1001468,,,3.25,4.67,,,8.8,7.75,3.5,8.8,7.25,1.0
274320,1001469,,,3.25,5.0,,,8.4,6.0,5.25,8.2,6.5,1.0
274321,1001470,7.0,8.5,,,7.42,6.75,8.6,7.0,,5.4,,1.0
274322,1001471,,,6.25,6.5,,,7.0,6.75,5.75,8.2,7.5,1.0
274323,1001472,,,4.5,5.5,,,8.8,5.75,3.75,8.8,8.25,1.0
274324,1001473,7.25,7.25,,,6.25,4.25,6.2,8.25,,6.0,,1.0
274325,1001474,8.0,8.5,,,7.75,6.75,7.8,8.5,,7.8,,1.0
274326,1001475,,,9.0,6.83,,,8.8,3.5,4.5,8.6,7.0,1.0
274327,1001476,,,9.25,7.08,,,,5.0,8.25,9.0,3.75,1.0
274328,1001477,,,7.25,6.58,,,5.6,7.5,7.25,8.2,5.25,1.0
274329,1001478,,,6.5,6.58,,,6.4,6.0,5.5,8.6,7.75,1.0
274330,1001479,,,4.0,5.25,,,8.2,7.0,4.0,8.2,7.75,1.0
274331,1001480,,,4.5,4.58,,,5.0,6.5,4.5,7.4,4.75,1.0
274332,1001481,,,7.75,5.42,,,9.2,7.0,4.25,8.2,4.25,1.0
274333,1001482,7.25,8.0,,,7.25,6.5,9.4,7.25,,7.8,,1.0
274334,1001483,8.25,8.5,,,8.08,7.5,6.2,7.25,,7.4,,1.0
274335,1001484,,,6.5,6.17,,,7.6,6.5,5.75,7.6,6.25,1.0
274336,1001485,5.0,9.0,,,6.17,4.5,5.0,8.0,,7.8,,1.0
274337,1001486,6.75,8.25,,,6.58,4.75,7.4,6.5,,6.8,,1.0
274338,1001487,6.75,8.75,,,7.25,6.25,9.6,8.0,,7.6,,1.0
274339,1001488,,,4.0,5.75,,,8.8,7.5,5.0,9.0,8.25,1.0
274340,1001489,,,5.25,6.08,,,7.8,6.25,5.5,8.4,7.5,1.0
274341,1001490,,,7.5,7.17,,,7.2,6.25,5.75,9.0,8.25,1.0
274342,1001491,,,4.5,5.08,,,7.4,5.75,3.0,9.4,7.75,1.0
274343,1001492,,,8.75,8.08,,,7.0,5.75,6.75,9.2,8.75,1.0
274344,1001493,7.25,8.5,,,7.5,6.75,7.8,7.5,,9.0,,1.0
274345,1001494,8.25,8.75,,,8.0,7.0,5.0,5.75,,6.8,,1.0
274346,1001495,7.5,8.75,,,8.08,8.0,8.6,7.5,,8.6,,1.0
274347,1001496,,,2.25,5.0,,,5.4,7.5,5.25,8.4,7.5,1.0
274348,1001497,5.75,8.0,,,6.33,5.25,3.0,7.0,,7.8,,1.0
274349,1001498,7.5,9.5,,,7.58,5.75,7.4,7.0,,4.8,,1.0
274350,1001499,,,2.75,4.67,,,4.6,6.0,3.5,7.6,7.75,1.0
274351,1001500,5.75,7.5,,,5.75,4.0,2.8,6.5,,4.0,,1.0
274352,1001501,6.0,7.25,,,5.25,2.5,3.6,6.75,,5.4,,1.0
274353,1001502,,,8.5,6.92,,,5.6,6.0,4.0,9.4,8.25,1.0
274354,1001503,9.25,7.5,,,8.08,7.5,6.6,8.5,,7.6,,1.0
274355,1001504,,,4.25,5.83,,,9.4,7.75,4.75,9.2,8.5,1.0
274356,1001505,,,5.25,6.08,,,9.2,5.0,4.75,9.0,8.25,1.0
274357,1001506,6.25,6.75,,,5.83,4.5,8.4,8.5,,8.4,,1.0
274358,1001507,6.25,7.75,,,6.5,5.5,5.0,8.0,,7.6,,1.0
274359,1001508,6.75,8.5,,,6.92,5.5,8.2,6.5,,5.4,,1.0
274360,1001509,7.0,8.0,,,6.08,3.25,6.8,4.75,,5.4,,1.0
274361,1001510,7.75,8.5,,,6.92,4.5,5.8,8.0,,8.8,,1.0
274362,1001511,,,7.75,5.67,,,7.6,4.0,4.25,7.8,5.0,1.0
274363,1001512,7.25,8.75,,,8.08,8.25,5.6,8.25,,6.6,,1.0
274364,1001513,6.25,7.75,,,6.17,4.5,4.8,8.5,,7.6,,1.0
274365,1001514,7.0,7.75,,,6.75,5.5,8.6,7.75,,8.2,,1.0
274366,1001515,7.5,8.25,,,6.67,4.25,6.0,7.5,,6.6,,1.0
274367,1001516,,,9.0,8.58,,,6.8,8.0,7.5,9.4,9.25,1.0
274368,1001517,8.5,9.25,,,8.67,8.25,9.0,8.5,,9.0,,1.0
274369,1001518,,,3.5,5.17,,,5.0,6.25,4.25,7.6,7.75,1.0
274370,1001519,4.25,8.5,,,5.92,5.0,7.6,8.0,,7.8,,1.0
274371,1001520,7.25,7.5,,,7.33,7.25,3.0,7.75,,6.0,,1.0
274372,1001521,,,5.75,5.83,,,7.6,7.0,4.5,8.2,7.25,1.0
274373,1001522,7.0,8.25,,,6.5,4.25,9.4,8.5,,8.6,,1.0
274374,1001523,,,5.0,5.58,,,7.8,7.0,5.5,7.2,6.25,1.0
274375,1001524,,,4.25,5.25,,,9.2,6.5,4.0,9.6,7.5,1.0
274376,1001525,8.0,7.5,,,7.25,6.25,8.0,7.0,,5.6,,1.0
274377,1001526,,,8.0,7.5,,,8.8,7.0,6.0,10.0,8.5,1.0
274378,1001527,,,6.25,6.17,,,6.4,8.0,5.75,8.8,6.5,1.0
274379,1001528,,,8.5,7.08,,,5.8,6.25,4.5,8.8,8.25,1.0
274380,1001529,,,6.25,6.42,,,8.6,7.75,5.5,7.6,7.5,1.0
274381,1001530,,,3.5,4.5,,,9.0,6.5,5.75,6.4,4.25,1.0
274382,1001531,,,8.75,7.08,,,6.4,6.25,3.75,8.6,8.75,1.0
274383,1001532,,,9.0,7.92,,,8.2,7.5,7.0,8.2,7.75,1.0
274384,1001533,7.25,9.25,,,7.75,6.75,9.2,7.0,,8.6,,1.0
274385,1001534,,,7.5,5.67,,,3.6,5.75,3.75,7.6,5.75,1.0
274386,1001535,,,4.0,4.92,,,6.0,5.0,3.75,8.6,7.0,1.0
274387,1001536,7.0,7.5,,,6.75,5.75,4.6,5.5,,6.4,,1.0
274388,1001537,,,4.0,5.42,,,8.6,6.5,4.25,8.4,8.0,1.0
274389,1001538,7.0,9.25,,,7.67,6.75,6.4,8.25,,8.2,,1.0
274390,1001539,8.0,8.25,,,8.08,8.0,7.6,8.5,,8.0,,1.0
274391,1001540,6.75,9.25,,,7.5,6.5,6.8,8.0,,8.6,,1.0
274392,1001541,7.5,7.0,,,6.67,5.5,7.4,8.75,,8.0,,1.0
274393,1001542,7.5,8.25,,,8.33,9.25,7.2,8.0,,7.0,,1.0
274394,1001543,7.25,8.0,,,7.17,6.25,8.8,8.25,,8.4,,1.0
274395,1001544,6.5,8.25,,,6.75,5.5,7.6,8.75,,7.8,,1.0
274396,1001545,6.25,9.5,,,6.58,4.0,7.0,7.5,,7.0,,1.0
274397,1001546,7.0,7.75,,,6.58,5.0,2.6,7.5,,8.8,,1.0
274398,1001547,6.5,7.5,,,6.42,5.25,3.6,6.75,,7.4,,1.0
274399,1001548,6.5,8.0,,,6.83,6.0,3.8,8.0,,8.0,,1.0
274400,1001549,7.0,9.0,,,7.33,6.0,7.4,9.25,,8.6,,1.0
274401,1001550,9.0,8.75,,,8.42,7.5,7.4,8.5,,9.4,,1.0
274402,1001551,6.75,8.25,,,7.0,6.0,8.8,8.5,,8.6,,1.0
274403,1001552,7.0,8.75,,,7.75,7.5,7.2,8.0,,7.4,,1.0
274404,1001553,8.0,8.5,,,7.08,4.75,4.8,8.5,,8.0,,1.0
274405,1001554,8.25,8.75,,,7.42,5.25,8.0,8.0,,7.8,,1.0
274406,1001555,6.75,8.75,,,6.83,5.0,7.4,8.0,,8.0,,1.0
274407,1001556,7.5,8.5,,,7.0,5.0,7.2,8.0,,7.6,,1.0
274408,1001557,6.75,8.75,,,6.58,4.25,8.6,8.0,,8.0,,1.0
274409,1001558,7.5,8.75,,,7.58,6.5,6.6,8.25,,8.6,,1.0
274410,1001559,7.25,7.75,,,6.83,5.5,5.6,7.75,,7.2,,1.0
274411,1001560,7.5,9.5,,,8.08,7.25,8.8,9.0,,8.6,,1.0
274412,1001561,6.0,8.0,,,7.0,7.0,7.8,8.5,,8.4,,1.0
274413,1001562,6.25,7.75,,,6.17,4.5,2.8,5.5,,4.0,,1.0
274414,1001563,8.0,7.75,,,6.92,5.0,8.2,7.25,,7.8,,1.0
274415,1001564,6.5,9.0,,,6.75,4.75,8.4,7.0,,7.6,,1.0
274416,1001565,6.25,8.5,,,6.17,3.75,3.2,7.0,,5.8,,1.0
274417,1001566,5.75,8.0,,,5.5,2.75,7.8,8.0,,6.8,,1.0
274418,1001567,7.25,8.5,,,6.5,3.75,6.0,7.25,,7.0,,1.0
274419,1001568,7.25,9.0,,,6.83,4.25,7.8,8.5,,8.0,,1.0
274420,1001569,8.25,8.5,,,7.42,5.5,7.4,7.25,,7.4,,1.0
274421,1001570,7.5,7.25,,,6.5,4.75,8.6,7.25,,6.2,,1.0
274422,1001571,8.0,9.25,,,7.08,4.0,6.8,7.75,,8.4,,1.0
274423,1001572,6.25,8.5,,,6.67,5.25,5.2,7.5,,7.6,,1.0
274424,1001573,7.75,8.75,,,6.92,4.25,2.8,6.75,,3.6,,1.0
274425,1001574,8.0,8.25,,,7.25,5.5,7.4,9.0,,9.0,,1.0
274426,1001575,,,4.25,4.25,,,6.6,4.5,3.0,7.0,5.5,1.0
274427,1001576,,,9.0,6.75,,,8.2,5.25,2.25,9.4,9.0,1.0
274428,1001577,,,8.25,6.83,,,5.6,6.25,5.5,8.2,6.75,1.0
274429,1001578,,,4.25,3.58,,,4.4,5.25,3.5,6.4,3.0,1.0
274430,1001579,8.0,7.75,,,6.83,4.75,,7.5,,7.8,,1.0
274431,1001580,,,7.75,7.33,,,8.2,7.75,6.5,8.4,7.75,1.0
274432,1001581,,,6.75,5.0,,,4.2,6.75,3.5,7.6,4.75,1.0
274433,1001582,,,6.0,5.92,,,5.6,8.0,4.75,7.6,7.0,1.0
274434,1001583,,,6.25,5.0,,,8.6,8.25,4.5,8.2,4.25,1.0
274435,1001584,,,8.0,6.75,,,5.6,7.0,4.5,8.2,7.75,1.0
274436,1001585,,,2.75,3.25,,,7.6,7.75,2.0,8.4,5.0,1.0
274437,1001586,,,7.0,6.92,,,8.0,8.5,5.75,8.6,8.0,1.0
274438,1001587,,,8.0,6.83,,,8.8,8.0,5.75,8.0,6.75,1.0
274439,1001588,,,7.0,6.5,,,8.0,7.75,3.25,9.4,9.25,1.0
274440,1001589,,,4.5,5.83,,,8.0,6.75,4.75,9.2,8.25,1.0
274441,1001590,,,5.75,4.83,,,5.4,8.5,4.5,7.6,4.25,1.0
274442,1001591,8.0,8.0,,,7.5,6.5,7.4,8.25,,7.0,,1.0
274443,1001592,7.25,7.5,,,6.83,5.75,5.2,8.75,,8.4,,1.0
274444,1001593,,,4.25,5.33,,,8.6,7.75,3.25,8.4,8.5,1.0
274445,1001594,7.75,8.75,,,8.25,8.25,9.0,7.75,,8.0,,1.0
274446,1001595,8.5,8.5,,,7.83,6.5,8.8,7.5,,8.4,,1.0
274447,1001596,,,8.0,6.5,,,7.6,7.25,7.75,9.0,3.75,1.0
274448,1001597,7.0,8.75,,,7.25,6.0,6.8,7.75,,7.0,,1.0
274449,1001598,9.5,8.75,,,9.25,9.5,8.4,8.5,,7.4,,1.0
274450,1001599,7.25,7.75,,,6.58,4.75,8.6,8.0,,7.8,,1.0
274451,1001600,7.0,8.75,,,8.17,8.75,7.4,8.0,,8.6,,1.0
274452,1001601,7.5,7.5,,,6.83,5.5,7.2,8.75,,9.2,,1.0
274453,1001602,7.25,7.25,,,6.5,5.0,4.2,7.25,,6.6,,1.0
274454,1001603,6.75,9.0,,,6.67,4.25,3.6,7.25,,4.2,,1.0
274455,1001604,,,4.5,5.92,,,5.4,8.0,6.0,8.4,7.25,1.0
274456,1001605,8.5,9.5,,,8.67,8.0,8.2,8.25,,9.0,,1.0
274457,1001606,,,6.75,6.0,,,4.0,5.75,7.25,7.6,4.0,1.0
274458,1001607,7.0,9.0,,,7.42,6.25,8.4,8.0,,7.2,,1.0
274459,1001608,6.75,8.5,,,7.33,6.75,9.0,8.0,,8.6,,1.0
274460,1001609,7.0,8.25,,,6.67,4.75,8.6,8.25,,8.2,,1.0
274461,1001610,6.5,7.25,,,5.58,3.0,7.2,8.25,,8.2,,1.0
274462,1001611,5.5,7.0,,,5.5,4.0,9.0,8.25,,8.8,,1.0
274463,1001612,6.75,8.75,,,6.5,4.0,6.2,7.75,,6.6,,1.0
274464,1001613,,,8.5,7.67,,,3.8,8.0,6.0,9.4,8.5,1.0
274465,1001614,8.25,8.75,,,8.08,7.25,,7.75,,5.6,,1.0
274466,1001615,6.5,7.5,,,6.25,4.75,7.6,7.75,,8.6,,1.0
274467,1001616,8.75,8.75,,,8.58,8.25,5.4,6.5,,7.6,,1.0
274468,1001617,5.75,8.75,,,6.92,6.25,8.4,8.0,,8.0,,1.0
274469,1001618,,,4.25,5.25,,,5.0,6.75,5.75,8.2,5.75,1.0
274470,1001619,,,7.75,6.33,,,5.6,6.25,4.0,8.8,7.25,1.0
274471,1001620,,,7.75,6.92,,,8.6,6.5,6.25,8.8,6.75,1.0
274472,1001621,7.75,8.75,,,7.92,7.25,8.4,8.5,,8.6,,1.0
274473,1001622,5.25,7.0,,,5.75,5.0,5.2,7.25,,8.0,,1.0
274474,1001623,7.5,7.25,,,7.08,6.5,6.0,8.25,,8.6,,1.0
274475,1001624,8.5,8.75,,,7.33,4.75,7.2,8.25,,9.2,,1.0
274476,1001625,,,7.5,6.92,,,7.0,7.5,5.5,7.4,7.75,1.0
274477,1001626,,,6.75,7.0,,,8.4,7.0,6.25,8.8,8.0,1.0
274478,1001627,7.25,8.0,,,5.75,2.0,5.8,8.0,,7.2,,1.0
274479,1001628,7.5,8.5,,,7.42,6.25,6.6,5.5,,8.0,,1.0
274480,1001629,7.0,8.25,,,6.75,5.0,8.4,6.75,,8.8,,1.0
274481,1001630,7.75,9.0,,,7.83,6.75,8.4,8.5,,4.4,,1.0
274482,1001631,7.0,7.75,,,6.25,4.0,5.8,7.0,,7.0,,1.0
274483,1001632,8.5,9.0,,,8.67,8.5,8.6,8.0,,7.8,,1.0
274484,1001633,5.75,8.75,,,6.42,4.75,6.2,7.0,,5.0,,1.0
274485,1001634,,,8.75,7.25,,,7.4,7.25,4.75,9.0,8.25,1.0
274486,1001635,8.25,8.75,,,7.58,5.75,5.0,8.25,,6.8,,1.0
274487,1001636,8.25,9.25,,,8.17,7.0,9.0,8.0,,8.8,,1.0
274488,1001637,6.75,7.75,,,6.17,4.0,7.4,6.5,,7.0,,1.0
274489,1001638,7.75,8.25,,,6.92,4.75,7.0,8.5,,8.0,,1.0
274490,1001639,7.25,9.25,,,7.25,5.25,7.8,8.0,,8.8,,1.0
274491,1001640,,,5.5,5.33,,,3.8,7.25,4.25,6.8,6.25,1.0
274492,1001641,,,4.75,6.42,,,9.2,6.5,6.75,9.2,7.75,1.0
274493,1001642,6.75,8.25,,,7.33,7.0,9.4,7.0,,8.2,,1.0
274494,1001643,8.25,7.0,,,7.58,7.5,8.6,7.5,,8.8,,1.0
274495,1001644,,,7.5,6.67,,,5.4,5.0,4.25,8.2,8.25,1.0
274496,1001645,7.0,8.25,,,6.42,4.0,8.8,8.75,,9.0,,1.0
274497,1001646,8.5,9.25,,,8.75,8.5,9.2,8.0,,8.8,,1.0
274498,1001647,6.0,7.5,,,5.42,2.75,2.6,7.0,,3.4,,1.0
274499,1001648,5.75,8.0,,,6.0,4.25,2.8,7.0,,6.0,,1.0
274500,1001649,8.25,8.75,,,6.75,3.25,7.0,7.75,,5.8,,1.0
274501,1001650,7.75,9.25,,,8.33,8.0,8.6,8.5,,7.6,,1.0
274502,1001651,,,9.0,6.33,,,6.0,6.75,4.0,8.4,6.0,1.0
274503,1001652,8.5,9.0,,,8.33,7.5,7.4,5.5,,8.8,,1.0
274504,1001653,,,4.5,5.33,,,8.4,6.0,5.25,7.8,6.25,1.0
274505,1001654,,,9.5,7.67,,,8.4,8.0,6.5,8.4,7.0,1.0
274506,1001655,,,8.5,7.67,,,9.2,7.5,6.75,8.8,7.75,1.0
274507,1001656,,,5.0,5.67,,,8.2,6.0,5.0,8.8,7.0,1.0
274508,1001657,5.75,7.75,,,5.75,3.75,7.4,8.0,,9.2,,1.0
274509,1001658,6.5,6.75,,,5.92,4.5,6.0,6.25,,7.6,,1.0
274510,1001659,7.0,9.75,,,7.25,5.0,2.4,4.5,,4.2,,1.0
274511,1001660,,,4.75,6.25,,,9.0,6.75,5.75,8.6,8.25,1.0
274512,1001661,7.25,8.25,,,6.92,5.25,8.0,9.0,,8.4,,1.0
274513,1001662,7.0,7.75,,,7.08,6.5,8.0,7.25,,7.8,,1.0
274514,1001663,7.75,9.25,,,8.67,9.0,7.8,7.75,,7.6,,1.0
274515,1001664,7.5,9.0,,,7.33,5.5,7.6,7.0,,8.8,,1.0
274516,1001665,,,5.5,5.83,,,8.4,6.75,5.0,8.4,7.0,1.0
274517,1001666,,,5.25,5.0,,,8.6,6.0,3.5,8.6,6.25,1.0
274518,1001667,,,6.0,6.0,,,7.0,6.0,5.5,8.2,6.5,1.0
274519,1001668,,,4.0,4.67,,,4.4,7.0,3.75,8.6,6.25,1.0
274520,1001669,5.5,7.75,,,6.08,5.0,2.4,6.75,,5.2,,1.0
274521,1001670,,,8.5,7.33,,,4.2,8.0,5.5,8.8,8.0,1.0
274522,1001671,7.5,8.25,,,7.5,6.75,6.4,6.25,,8.0,,1.0
274523,1001672,5.5,8.5,,,6.17,4.5,4.0,8.25,,7.4,,1.0
274524,1001673,,,3.25,5.0,,,5.0,6.75,5.75,7.2,6.0,1.0
274525,1001674,7.5,8.25,,,7.42,6.5,5.6,7.0,,7.6,,1.0
274526,1001675,,,4.0,5.58,,,7.8,7.25,5.0,8.6,7.75,1.0
274527,1001676,5.0,7.25,,,6.17,6.25,7.4,7.5,,9.0,,1.0
274528,1001677,6.5,8.5,,,6.5,4.5,6.6,7.25,,8.4,,1.0
274529,1001678,7.0,8.0,,,6.58,4.75,6.8,4.75,,8.0,,1.0
274530,1001679,9.0,8.75,,,8.25,7.0,8.4,8.5,,8.0,,1.0
274531,1001680,7.75,6.5,,,6.33,4.75,5.2,7.5,,8.6,,1.0
274532,1001681,7.75,8.75,,,8.08,7.75,9.2,8.75,,9.0,,1.0
274533,1001682,,,4.5,5.83,,,6.4,7.75,4.5,9.0,8.5,1.0
274534,1001683,,,3.75,5.5,,,8.4,6.25,5.0,8.2,7.75,1.0
274535,1001684,8.0,8.25,,,7.08,5.0,7.4,7.75,,9.0,,1.0
274536,1001685,,,3.25,5.0,,,8.4,5.25,3.25,9.4,8.5,1.0
274537,1001686,6.5,8.0,,,6.75,5.75,7.4,7.5,,8.2,,1.0
274538,1001687,,,8.0,7.33,,,7.8,7.5,6.0,7.8,8.0,1.0
274539,1001688,,,5.75,5.42,,,7.8,6.0,5.25,8.6,5.25,1.0
274540,1001689,,,7.5,6.92,,,4.6,5.5,5.0,9.0,8.25,1.0
274541,1001690,5.75,7.5,,,5.5,3.25,2.6,5.0,,4.2,,1.0
274542,1001691,5.0,7.0,,,5.33,4.0,2.6,6.0,,3.2,,1.0
274543,1001692,7.75,8.75,,,7.75,6.75,6.8,6.0,,8.6,,1.0
274544,1001693,6.25,8.0,,,6.58,5.5,4.8,6.5,,8.0,,1.0
274545,1001694,7.0,9.0,,,7.08,5.25,2.4,5.5,,5.6,,1.0
274546,1001695,,,7.5,6.17,,,6.6,5.75,4.5,7.6,6.5,1.0
274547,1001696,,,5.0,5.17,,,7.0,7.25,2.75,9.4,7.75,1.0
274548,1001697,9.0,9.0,,,8.67,8.0,7.0,7.25,,8.0,,1.0
274549,1001698,8.0,8.25,,,7.5,6.25,4.0,6.0,,6.2,,1.0
274550,1001699,6.25,8.0,,,6.33,4.75,8.8,7.5,,7.2,,1.0
274551,1001700,8.0,8.25,,,7.33,5.75,7.6,7.0,,6.8,,1.0
274552,1001701,,,6.75,6.08,,,7.2,7.75,3.0,9.4,8.5,1.0
274553,1001702,,,7.75,5.5,,,7.0,6.75,4.5,8.6,4.25,1.0
274554,1001703,,,9.75,6.17,,,9.8,6.75,4.0,8.6,4.75,1.0
274555,1001704,,,4.25,5.67,,,3.4,7.25,5.5,8.0,7.25,1.0
274556,1001705,8.0,8.5,,,7.58,6.25,8.0,7.5,,8.2,,1.0
274557,1001706,,,8.5,7.17,,,6.0,4.5,4.75,8.6,8.25,1.0
274558,1001707,,,8.75,8.17,,,8.4,5.5,6.75,8.2,9.0,1.0
274559,1001708,,,7.0,6.83,,,9.2,7.25,5.0,9.0,8.5,1.0
274560,1001709,8.75,7.25,,,8.25,8.75,3.4,8.25,,5.2,,1.0
274561,1001710,,,4.25,5.67,,,5.2,7.75,5.0,8.4,7.75,1.0
274562,1001711,7.0,9.0,,,7.0,5.0,7.0,7.0,,9.0,,1.0
274563,1001712,7.0,8.0,,,7.0,6.0,7.6,7.5,,8.6,,1.0
274564,1001713,6.5,8.75,,,6.83,5.25,4.0,3.75,,7.0,,1.0
274565,1001714,5.75,7.5,,,5.92,4.5,3.4,6.5,,3.8,,1.0
274566,1001715,8.0,8.25,,,7.17,5.25,8.0,7.0,,8.2,,1.0
274567,1001716,6.0,8.0,,,6.67,6.0,4.2,7.5,,7.4,,1.0
274568,1001717,7.0,7.0,,,6.17,4.5,5.4,7.75,,7.0,,1.0
274569,1001718,8.25,7.5,,,7.92,8.0,2.4,8.25,,6.8,,1.0
274570,1001719,,,6.5,6.33,,,5.6,8.0,4.75,8.0,7.75,1.0
274571,1001720,9.0,8.5,,,8.25,7.25,9.0,7.75,,7.0,,1.0
274572,1001721,7.75,7.5,,,6.83,5.25,2.8,8.25,,5.4,,1.0
274573,1001722,6.5,7.0,,,6.08,4.75,6.0,7.5,,7.8,,1.0
274574,1001723,6.0,8.75,,,6.25,4.0,7.8,7.5,,6.6,,1.0
274575,1001724,8.5,9.75,,,8.92,8.5,9.0,7.5,,8.2,,1.0
274576,1001725,7.0,8.5,,,6.83,5.0,5.4,7.0,,6.8,,1.0
274577,1001726,6.5,7.0,,,6.08,4.75,4.6,7.75,,8.6,,1.0
274578,1001727,8.25,9.0,,,8.17,7.25,8.8,8.75,,9.0,,1.0
274579,1001728,7.0,8.5,,,6.75,4.75,7.0,7.0,,4.2,,1.0
274580,1001729,7.75,8.25,,,7.17,5.5,5.8,7.5,,7.4,,1.0
274581,1001730,7.5,6.75,,,5.75,3.0,4.8,7.25,,5.6,,1.0
274582,1001731,7.5,8.75,,,7.67,6.75,7.4,7.75,,6.4,,1.0
274583,1001733,,,7.75,5.5,,,7.6,5.25,4.0,9.0,4.75,1.0
274584,1001734,5.5,7.25,,,5.75,4.5,3.4,7.0,,7.6,,1.0
